timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c
2026-06-05T15:00:00.000,0.000,0,WC,R_Elbow,0x01,2,0,0.495,+0.012,-0.980,-0.038,+0.7,-0.1,+0.8,+0.013,-0.938,-0.065,28.98
2026-06-05T15:00:00.255,0.255,1,WC,R_Elbow,0x01,2,1,0.507,+0.008,-1.021,+0.006,-0.4,+1.2,+0.8,+0.012,-1.021,-0.002,29.00
2026-06-05T15:00:00.510,0.510,2,WC,R_Elbow,0x01,2,2,0.502,-0.002,-1.034,-0.023,+0.2,-0.3,-0.8,-0.028,-1.003,-0.044,29.03
2026-06-05T15:00:00.765,0.765,3,WC,R_Elbow,0x01,2,3,0.473,+0.010,-1.021,-0.058,+0.7,-0.7,-0.7,+0.003,-0.961,-0.062,29.01
2026-06-05T15:00:01.020,1.020,4,WC,R_Elbow,0x01,2,4,0.472,+0.023,-1.025,-0.014,-0.8,+0.1,-1.4,+0.010,-0.964,-0.011,28.99
2026-06-05T15:00:01.274,1.275,5,WC,R_Elbow,0x01,2,5,0.503,-0.008,-0.963,+0.000,+1.7,+0.3,-2.2,-0.004,-0.915,-0.004,28.97
2026-06-05T15:00:01.530,1.530,6,WC,R_Elbow,0x01,2,6,0.498,-0.001,-1.004,+0.027,-0.6,-0.1,-0.8,+0.007,-0.963,+0.046,28.99
2026-06-05T15:00:01.785,1.785,7,WC,R_Elbow,0x01,2,7,0.500,+0.001,-0.971,-0.037,-0.1,+0.4,-0.1,-0.004,-0.981,+0.004,29.01
2026-06-05T15:00:02.040,2.040,8,WC,R_Elbow,0x01,2,8,0.505,+0.004,-1.020,+0.013,-0.3,+1.1,+0.2,+0.008,-0.975,+0.041,28.99
2026-06-05T15:00:02.294,2.295,9,WC,R_Elbow,0x01,2,9,0.484,+0.004,-0.979,-0.008,+0.7,-0.6,+3.3,-0.001,-0.980,+0.014,29.05
